0:34:44.383932,172268,1385
0:34:47.312315,172345,1386
0:34:49.220939,172423,1387
0:34:51.220018,172500,1388
0:34:51.294120,172561,1389
0:34:53.986314,172632,1390
0:34:55.885032,172678,1391
0:34:57.916017,172749,1392
0:34:57.968818,172795,1393
0:35:00.991914,172876,1394
0:35:02.893765,172963,1395
0:35:04.702493,173009,1396
0:35:04.852248,173089,1397
0:35:08.055529,173166,1398
0:35:09.569683,173219,1399
0:35:11.587768,173307,1400
0:35:11.608078,173359,1401
0:35:14.981356,173439,1402
0:35:16.310142,173492,1403
0:35:18.279660,173538,1404
0:35:18.553868,173618,1405
0:35:21.996763,173695,1406
0:35:23.049897,173741,1407
0:35:26.396302,174027,1408
0:35:26.585327,174313,1409
0:35:30.374782,174600,1410
0:35:31.394925,174888,1411
0:35:34.403696,175096,1412
0:35:34.699880,175382,1413
0:35:38.469016,175457,1414
0:35:41.093574,175508,1415
0:35:41.759523,175585,1416
0:35:43.440097,175655,1417
0:35:45.172936,175701,1418
0:35:48.015528,175784,1419
0:35:48.409814,175830,1420
0:35:50.512984,175907,1421
0:35:52.115761,175981,1422
0:35:54.652322,176032,1423
0:35:55.202156,176100,1424
0:35:57.174915,176146,1425
0:35:59.147687,176223,1426
0:36:01.418588,176269,1427
0:36:02.193314,176337,1428
0:36:03.837914,176383,1429
0:36:05.829245,176451,1430
0:36:08.140412,176497,1431
0:36:08.806683,176565,1432
0:36:10.732204,176646,1433
0:36:12.519695,176700,1434
0:36:15.118044,176783,1435
0:36:15.787846,176874,1436
0:36:17.459094,176942,1437
0:36:19.165234,177003,1438
0:36:21.877555,177071,1439
0:36:22.724849,177154,1440
0:36:24.701249,177232,1441
0:36:26.055584,177278,1442
0:36:28.874383,177370,1443
0:36:29.634283,177452,1444
0:36:31.614210,177533,1445
0:36:32.730141,177594,1446
0:36:36.013409,177671,1447
0:36:37.424607,177878,1448
0:36:38.611333,177955,1449
0:36:39.609251,178033,1450
0:36:42.663755,178079,1451
0:36:45.437938,178362,1452
0:36:46.775462,178645,1453
0:36:47.779034,178929,1454
0:36:50.839750,179214,1455
0:36:53.934022,179497,1456
0:36:54.541775,179695,1457
0:36:56.359377,179832,1458
0:36:57.796865,179927,1459
0:37:00.988287,180023,1460
0:37:01.554745,180119,1461
0:37:03.392271,180215,1462
0:37:04.885690,180311,1463
0:37:07.970326,180407,1464
0:37:08.515014,180503,1465
0:37:10.356073,180599,1466
0:37:11.925236,180695,1467
0:37:14.968116,180791,1468
0:37:15.516317,180887,1469
0:37:17.306282,180983,1470
0:37:18.995416,181079,1471
0:37:21.926304,181175,1472
0:37:22.540747,181271,1473
0:37:24.317877,181367,1474
0:37:25.961555,181463,1475
0:37:28.907981,181559,1476
0:37:29.498208,181655,1477
0:37:31.324567,181751,1478
0:37:33.018853,181847,1479
0:37:35.975596,181943,1480
0:37:36.435232,182039,1481
0:37:38.339260,182135,1482
0:37:39.984384,182231,1483
0:37:42.946067,182327,1484
0:37:43.425514,182423,1485
0:37:45.424207,182519,1486
0:37:46.904316,182615,1487
0:37:49.924087,182711,1488
0:37:50.451690,182807,1489
0:37:52.406361,182903,1490
0:37:53.856016,182999,1491
0:37:56.891039,183095,1492
0:37:57.412941,183191,1493
0:37:59.426971,183287,1494
0:38:00.811822,183383,1495
0:38:03.946986,183479,1496
0:38:04.397987,183575,1497
